date,avg.temp_c,precip_mm,wind_m.s,max.temp_c,min.temp_c,temp.range_c,station,heating.degrees_day
2014-08-28,21.8,0,3.8,28.3,17.8,10.5,ninigret,0
2014-08-29,18.3,0,2.9,23.9,13.3,10.599999999999998,ninigret,0
2014-08-30,18.8,0,3,23.3,10,13.3,ninigret,0
2014-08-31,22.3,28.4,4.3,25.6,21.1,4.5,ninigret,0
2014-09-01,23.3,0,2.2,28.3,22.2,6.100000000000001,ninigret,0
2014-09-02,23.6,0,2.7,28.9,21.1,7.799999999999997,ninigret,0
2014-09-03,22.8,0,2.6,29.4,16.1,13.299999999999997,ninigret,0
2014-09-04,21.6,0,1.7,28.3,13.3,15,ninigret,0
2014-09-05,22.3,0,3.6,26.7,16.1,10.599999999999998,ninigret,0
2014-09-06,23.6,0,3.8,28.3,22.8,5.5,ninigret,0
2014-09-07,20.4,1.5,2.2,26.1,15,11.100000000000001,ninigret,0
2014-09-08,18.4,0,3,23.9,13.3,10.599999999999998,ninigret,0
2014-09-09,18.6,0,3.4,22.2,13.9,8.299999999999999,ninigret,0
2014-09-10,19.4,0,2.6,24.4,15,9.399999999999999,ninigret,0
2014-09-11,21.3,0,3.6,25,15.6,9.4,ninigret,0
2014-09-12,18.1,0,2.8,23.9,13.9,9.999999999999998,ninigret,0
2014-09-13,15.9,7.1,2.8,21.1,11.1,10.000000000000002,ninigret,2.0999999999999996
2014-09-14,14.6,0,2.1,21.1,9.4,11.700000000000001,ninigret,3.4000000000000004
2014-09-15,13.5,0,1.9,20,7.8,12.2,ninigret,4.5
2014-09-16,14.9,0,1.2,20,10,10,ninigret,3.0999999999999996
2014-09-17,14.3,0,1.6,21.7,8.9,12.799999999999999,ninigret,3.6999999999999993
2014-09-18,15.9,0,1.2,24.4,6.7,17.7,ninigret,2.0999999999999996
2014-09-19,12.8,0,3.3,17.8,6.1,11.700000000000001,ninigret,5.199999999999999
2014-09-20,16.8,0,3,22.2,5.6,16.6,ninigret,1.1999999999999993
2014-09-21,20.6,0,2.3,23.9,17.2,6.699999999999999,ninigret,0
2014-09-22,17.9,0,3.1,23.3,9.4,13.9,ninigret,0.10000000000000142
2014-09-23,12.1,0,1.6,18.9,4.4,14.499999999999998,ninigret,5.9
2014-09-24,16.1,0,3.2,21.1,9.4,11.700000000000001,ninigret,1.8999999999999986
2014-09-25,15,10.2,3.7,15.6,12.8,2.799999999999999,ninigret,3
2014-09-26,16.8,0,2.6,25,11.1,13.9,ninigret,1.1999999999999993
2014-09-27,16.8,0,1.3,25.6,10,15.600000000000001,ninigret,1.1999999999999993
2014-09-28,17.9,0,1.7,26.1,10,16.1,ninigret,0.10000000000000142
2014-09-29,17.7,0,1.3,21.7,12.8,8.899999999999999,ninigret,0.3000000000000007
2014-09-30,14.9,1.3,3.3,16.7,14.4,2.299999999999999,ninigret,3.0999999999999996
2014-10-01,14.8,5.8,3.8,16.1,13.9,2.200000000000001,ninigret,3.1999999999999993
2014-10-02,13.4,14.2,3.4,16.1,9.4,6.700000000000001,ninigret,4.6
2014-10-03,13.1,0,2.6,16.7,8.9,7.799999999999999,ninigret,4.9
2014-10-04,15.9,7.9,3.6,20,12.2,7.800000000000001,ninigret,2.0999999999999996
2014-10-05,10.5,0,2.4,15,4.4,10.6,ninigret,7.5
2014-10-06,13.2,0,2.6,19.4,1.7,17.7,ninigret,4.800000000000001
2014-10-07,18.8,0,4.5,22.2,15.6,6.6,ninigret,0
2014-10-08,18.5,2,5.1,21.1,13.9,7.200000000000001,ninigret,0
2014-10-09,13.2,0,2.9,19.4,6.1,13.299999999999999,ninigret,4.800000000000001
2014-10-10,12.3,0,1.8,17.8,5,12.8,ninigret,5.699999999999999
2014-10-11,9.3,11.2,1.7,11.7,4.4,7.299999999999999,ninigret,8.7
2014-10-12,9.6,0,1.5,16.7,3.9,12.799999999999999,ninigret,8.4
2014-10-13,13.2,0,2.5,18.9,2.2,16.7,ninigret,4.800000000000001
2014-10-14,19.2,0.3,3.6,22.8,16.7,6.100000000000001,ninigret,0
2014-10-15,20.4,0,4.6,23.3,18.9,4.400000000000002,ninigret,0
2014-10-16,19,15.2,3.9,21.7,16.7,5,ninigret,0
2014-10-17,18,0,3.9,20.6,16.1,4.5,ninigret,0
2014-10-18,17.5,0,3.6,20,13.9,6.1,ninigret,0.5
2014-10-19,10,0,3.4,13.9,3.3,10.600000000000001,ninigret,8
2014-10-20,9.3,0,2.7,15,-0.5,15.5,ninigret,8.7
2014-10-21,15.4,1.3,2.2,18.9,8.9,9.999999999999998,ninigret,2.5999999999999996
2014-10-22,12.6,20.3,6.7,14.4,10.6,3.8000000000000007,ninigret,5.4
2014-10-23,12.4,4.3,6.9,14.4,10.6,3.8000000000000007,ninigret,5.6
2014-10-24,11.3,1.8,3,12.8,10,2.8000000000000007,ninigret,6.699999999999999
2014-10-25,12.7,0,2.8,17.2,6.1,11.1,ninigret,5.300000000000001
2014-10-26,11.9,0,3.4,16.1,9.4,6.700000000000001,ninigret,6.1
2014-10-27,10.6,0,2.1,17.8,4.4,13.4,ninigret,7.4
2014-10-28,13.4,0,2.6,19.4,3.3,16.099999999999998,ninigret,4.6
2014-10-29,16.5,0.5,3.2,20.6,11.7,8.900000000000002,ninigret,1.5
2014-10-30,9.8,0,1.6,16.7,2.8,13.899999999999999,ninigret,8.2
2014-10-31,9.2,0,3.1,12.8,2.8,10,ninigret,8.8
2014-11-01,7.4,3.8,6.4,9.4,5,4.4,ninigret,10.6
2014-11-02,4.9,0.8,6.9,8.3,3.3,5.000000000000001,ninigret,13.1
2014-11-03,7.1,0,2.8,13.3,1.7,11.600000000000001,ninigret,10.9
2014-11-04,12.5,0,2,16.1,5.6,10.500000000000002,ninigret,5.5
2014-11-05,13.8,0,3.3,16.7,7.8,8.899999999999999,ninigret,4.199999999999999
2014-11-06,9.9,14.7,1.5,12.2,7.2,4.999999999999999,ninigret,8.1
2014-11-07,7.6,0,2.8,11.1,3.3,7.8,ninigret,10.4
2014-11-08,5.7,0,3.6,9.4,0.6,8.8,ninigret,12.3
2014-11-09,9.3,0,2.4,13.3,1.7,11.600000000000001,ninigret,8.7
2014-11-10,7.4,0,0.8,13.9,-1,14.9,ninigret,10.6
2014-11-11,10.8,0,1.5,16.1,0.6,15.500000000000002,ninigret,7.199999999999999
2014-11-12,12.1,0,2.3,16.7,6.7,10,ninigret,5.9
2014-11-13,6.6,0.8,2.8,10.6,0.6,10,ninigret,11.4
2014-11-14,2,4.1,3.2,7.2,0,7.2,ninigret,16
2014-11-15,-0.6,0,2.2,5,-4.3,9.3,ninigret,18.6
2014-11-16,2.2,0,1.3,7.2,-6,13.2,ninigret,15.8
2014-11-17,8.7,31.8,3,15,2.8,12.2,ninigret,9.3
2014-11-18,2.3,0,4.1,10,-3.8,13.8,ninigret,15.7
2014-11-19,-0.7,0,4.3,2.8,-5.5,8.3,ninigret,18.7
2014-11-20,5.5,0,5.1,8.9,0,8.9,ninigret,12.5
2014-11-21,-1.4,0,2.7,2.2,-3.8,6,ninigret,19.4
2014-11-22,1.9,0,5,7.8,-7.1,14.899999999999999,ninigret,16.1
2014-11-23,8.3,0,3.4,11.7,2.8,8.899999999999999,ninigret,9.7
2014-11-24,14,19.6,6.5,16.7,3.9,12.799999999999999,ninigret,4
2014-11-25,12.4,0,3,15,9.4,5.6,ninigret,5.6
2014-11-26,4.8,31.8,4.5,9.4,1.7,7.7,ninigret,13.2
2014-11-27,1.9,0.5,2.8,5,-0.5,5.5,ninigret,16.1
2014-11-28,-0.1,0,3.6,3.9,-3.2,7.1,ninigret,18.1
2014-11-29,-0.4,0,NA,5.6,-7.1,12.7,ninigret,18.4
2014-11-30,11.1,0,4.7,13.3,5,8.3,ninigret,6.9
2014-12-01,10.9,0.8,3.5,15,5,10,ninigret,7.1
2014-12-02,3.8,2.8,4.3,6.1,2.2,3.8999999999999995,ninigret,14.2
2014-12-03,8.3,6.1,3.2,10.6,5,5.6,ninigret,9.7
2014-12-04,2.9,0,2.6,7.2,-1.6,8.8,ninigret,15.1
2014-12-05,3.6,7.9,4.1,7.2,-2.7,9.9,ninigret,14.4
2014-12-06,8.1,38.6,3.1,11.1,5,6.1,ninigret,9.9
2014-12-07,1.2,5.1,6,5,-4.3,9.3,ninigret,16.8
2014-12-08,-2.8,NA,4.3,0.6,-5.5,6.1,ninigret,20.8
2014-12-09,6.7,52.1,5.3,10.6,0.6,10,ninigret,11.3
2014-12-10,4.5,1,2.1,5,1.7,3.3,ninigret,13.5
2014-12-11,0.7,0,2.8,2.2,-1,3.2,ninigret,17.3
2014-12-12,-0.3,0,2.1,2.8,-3.2,6,ninigret,18.3
2014-12-13,1.6,0,2.9,5.6,-0.5,6.1,ninigret,16.4
2014-12-14,1.8,0,2,8.3,-2.7,11,ninigret,16.2
2014-12-15,-0.3,0,0.8,7.2,-3.8,11,ninigret,18.3
2014-12-16,4.6,0,1.7,7.8,-1,8.8,ninigret,13.4
2014-12-17,7.6,5.6,2.7,11.1,4.4,6.699999999999999,ninigret,10.4
2014-12-18,3.3,0,3.3,5.6,1.1,4.5,ninigret,14.7
2014-12-19,1.4,0,2.8,4.4,-1,5.4,ninigret,16.6
2014-12-20,-0.3,0,2.2,1.7,-3.2,4.9,ninigret,18.3
2014-12-21,1.9,0,3.4,3.9,1.1,2.8,ninigret,16.1
2014-12-22,4.9,0,3.7,8.9,0.6,8.3,ninigret,13.1
2014-12-23,7.7,3.6,4.1,8.9,5.6,3.3000000000000007,ninigret,10.3
2014-12-24,10,20.1,4.3,15,7.2,7.8,ninigret,8
2014-12-25,9.8,5.8,4.1,13.9,6.1,7.800000000000001,ninigret,8.2
2014-12-26,4.9,0,2.3,10.6,3.3,7.3,ninigret,13.1
2014-12-27,4.3,0,1.3,10.6,-2.1,12.7,ninigret,13.7
2014-12-28,7.7,0.8,3.1,10,1.1,8.9,ninigret,10.3
2014-12-29,2.2,0,2.4,5.6,-1,6.6,ninigret,15.8
2014-12-30,-3.8,0,2.9,-0.5,-6.6,6.1,ninigret,21.8
2014-12-31,-5.1,0,1.2,0,-8.8,8.8,ninigret,23.1
2015-01-01,0.2,0,5.2,4.4,-7.1,11.5,ninigret,17.8
2015-01-02,2.3,0,3.2,6.1,-2.1,8.2,ninigret,15.7
2015-01-03,0.8,12.7,4.2,7.2,-4.3,11.5,ninigret,17.2
2015-01-04,8.7,14.2,2.7,11.7,3.9,7.799999999999999,ninigret,9.3
2015-01-05,1,0,4.3,10,-7.7,17.7,ninigret,17
2015-01-06,-8.5,0,1.2,-6.6,-9.3,2.700000000000001,ninigret,26.5
2015-01-07,-8.5,0,3.9,-3.8,-14.9,11.100000000000001,ninigret,26.5
2015-01-08,-10.2,0,4.7,-4.9,-16.6,11.700000000000001,ninigret,28.2
2015-01-09,-2.9,1.8,4.7,3.3,-9.9,13.2,ninigret,20.9
2015-01-10,-7.6,0,1.5,-3.8,-12.1,8.3,ninigret,25.6
2015-01-11,-3.7,0,2.4,2.8,-13.8,16.6,ninigret,21.7
2015-01-12,3.1,16,2.6,3.9,1.7,2.2,ninigret,14.9
2015-01-13,-3.8,0,4.1,2.2,-8.8,11,ninigret,21.8
2015-01-14,-4.6,0,3.6,-1.6,-8.8,7.200000000000001,ninigret,22.6
2015-01-15,-2.3,0,2.7,-0.5,-4.3,3.8,ninigret,20.3
2015-01-16,-1.4,0,4.2,4.4,-8.2,12.6,ninigret,19.4
2015-01-17,-6,0,3.3,1.7,-11,12.7,ninigret,24
2015-01-18,6.2,4.8,3.9,10.6,-1,11.6,ninigret,11.8
2015-01-19,2.7,0,2.9,5.6,0.6,5,ninigret,15.3
2015-01-20,0.8,0,3,3.9,-1.6,5.5,ninigret,17.2
2015-01-21,-2.3,0,1.6,1.1,-7.1,8.2,ninigret,20.3
2015-01-22,-0.4,0,1.8,2.2,-1.6,3.8000000000000003,ninigret,18.4
2015-01-23,-0.4,0,3.1,2.2,-5.5,7.7,ninigret,18.4
2015-01-24,1.1,20.1,3.8,2.8,0,2.8,ninigret,16.9
2015-01-25,0.4,0,3.8,5,-3.8,8.8,ninigret,17.6
2015-01-26,-4.4,1.8,5.2,-1.6,-7.1,5.5,ninigret,22.4
2015-01-27,-7.8,1,7.7,-4.3,-9.9,5.6000000000000005,ninigret,25.8
2015-01-28,-9.2,0,3.6,-3.2,-12.1,8.899999999999999,ninigret,27.2
2015-01-29,-3.6,0,2.3,2.2,-18.2,20.4,ninigret,21.6
2015-01-30,0.2,1.3,3.3,3.3,-7.7,11,ninigret,17.8
2015-01-31,-8.3,0,7,-5.5,-12.1,6.6,ninigret,26.3
2015-02-01,-3.8,0,1.9,1.7,-12.7,14.399999999999999,ninigret,21.8
2015-02-02,-5.4,15,6,0,-9.9,9.9,ninigret,23.4
2015-02-03,-9.1,0,2.5,-4.9,-15.5,10.6,ninigret,27.1
2015-02-04,-1,0,2.6,4.4,-18.2,22.6,ninigret,19
2015-02-05,-3.6,0,4.5,2.2,-11.6,13.8,ninigret,21.6
2015-02-06,-9.7,0,2.5,-4.9,-17.7,12.799999999999999,ninigret,27.7
2015-02-07,-2.8,0,2.1,-0.5,-8.2,7.699999999999999,ninigret,20.8
2015-02-08,-1.9,0.8,3.7,1.7,-6,7.7,ninigret,19.9
2015-02-09,-4.3,1,5.6,-1.6,-6,4.4,ninigret,22.3
2015-02-10,-2.9,0,5.7,2.8,-6,8.8,ninigret,20.9
2015-02-11,-4.4,0,4.3,-2.1,-8.2,6.1,ninigret,22.4
2015-02-12,-3.6,0,2.5,1.1,-11.6,12.7,ninigret,21.6
2015-02-13,-10.8,0,4.3,-6,-14.9,8.9,ninigret,28.8
2015-02-14,-6.9,4.1,3,0,-21.6,21.6,ninigret,24.9
2015-02-15,-10.2,2.3,7.2,-5.5,-17.7,12.2,ninigret,28.2
2015-02-16,-12.6,0,4.2,-7.7,-19.3,11.600000000000001,ninigret,30.6
2015-02-17,-8.1,1.3,2.6,-2.7,-12.1,9.399999999999999,ninigret,26.1
2015-02-18,-3.8,0.3,1.4,-0.5,-13.2,12.7,ninigret,21.8
2015-02-19,-6.9,0,3.5,-3.2,-12.7,9.5,ninigret,24.9
2015-02-20,-12,0,3.8,-6,-16.6,10.600000000000001,ninigret,30
2015-02-21,-6.4,7.9,2.2,0.6,-23.2,23.8,ninigret,24.4
2015-02-22,0.4,7.9,1.2,3.9,-2.7,6.6,ninigret,17.6
2015-02-23,-6.7,0,4.5,-0.5,-15.5,15,ninigret,24.7
2015-02-24,-10,0.8,2.4,-2.7,-19.9,17.2,ninigret,28
2015-02-25,-2.7,1,2.6,2.2,-12.7,14.899999999999999,ninigret,20.7
2015-02-26,-5.8,0,3.2,-2.7,-8.2,5.499999999999999,ninigret,23.8
2015-02-27,-5.8,0,1.9,-1,-15.5,14.5,ninigret,23.8
2015-02-28,-7,0,2.6,-2.7,-12.1,9.399999999999999,ninigret,25
2015-03-01,-4.5,14,1,-1,-16.6,15.600000000000001,ninigret,22.5
2015-03-02,-0.4,0,3.7,3.3,-3.8,7.1,ninigret,18.4
2015-03-03,-2.9,10.4,2.8,2.8,-12.7,15.5,ninigret,20.9
2015-03-04,3,7.9,3.5,3.9,1.1,2.8,ninigret,15
2015-03-05,-2.6,12.4,3,2.2,-6.6,8.8,ninigret,20.6
2015-03-06,-7,0,2.8,-4.3,-13.8,9.5,ninigret,25
2015-03-07,-3.2,0,3,0.6,-14.9,15.5,ninigret,21.2
2015-03-08,0.4,0,1.3,7.8,-6.6,14.399999999999999,ninigret,17.6
2015-03-09,1.6,0,2.1,10.6,-8.2,18.799999999999997,ninigret,16.4
2015-03-10,3.1,6.6,1.3,6.7,-5.5,12.2,ninigret,14.9
2015-03-11,6.4,1.8,2.2,10,1.1,8.9,ninigret,11.6
2015-03-12,2.9,0,4.4,5.6,-6,11.6,ninigret,15.1
2015-03-13,-0.2,0,2.2,2.2,-6.6,8.8,ninigret,18.2
2015-03-14,3.1,27.7,2.2,6.7,-1,7.7,ninigret,14.9
2015-03-15,3.8,0,5.1,7.2,0,7.2,ninigret,14.2
2015-03-16,2.1,0,3.4,6.7,-1.6,8.3,ninigret,15.9
2015-03-17,3.4,1.5,3.5,11.7,-0.5,12.2,ninigret,14.6
2015-03-18,-1.8,0,6.2,1.1,-4.9,6,ninigret,19.8
2015-03-19,-2.9,0,2.6,2.2,-6.6,8.8,ninigret,20.9
2015-03-20,-2.2,1.5,2.1,0,-6,6,ninigret,20.2
2015-03-21,0.7,4.1,2.8,3.3,-2.1,5.4,ninigret,17.3
2015-03-22,-0.2,0,4.8,2.8,-5.5,8.3,ninigret,18.2
2015-03-23,-3.7,0,3,1.1,-7.1,8.2,ninigret,21.7
2015-03-24,-2.3,NA,2.2,1.1,-5.5,6.6,ninigret,20.3
2015-03-25,1,2,2.2,6.1,-7.1,13.2,ninigret,17
2015-03-26,6.6,16,3.5,12.2,4.4,7.799999999999999,ninigret,11.4
2015-03-27,5.2,4.3,2.1,8.9,3.9,5,ninigret,12.8
2015-03-28,1.5,14.5,3.3,3.9,-1.6,5.5,ninigret,16.5
2015-03-29,0.1,0.3,3.6,5,-5.5,10.5,ninigret,17.9
2015-03-30,2.8,0,3.5,6.7,0.6,6.1000000000000005,ninigret,15.2
2015-03-31,4,1.8,2.9,7.8,1.1,6.699999999999999,ninigret,14
2015-04-01,3.3,0,3.3,9.4,-2.7,12.100000000000001,ninigret,14.7
2015-04-02,4.1,0,4.1,10.6,-4.3,14.899999999999999,ninigret,13.9
2015-04-03,6.9,3.8,2.7,11.7,6.7,4.999999999999999,ninigret,11.1
2015-04-04,7.4,0.3,4.7,12.2,-0.5,12.7,ninigret,10.6
2015-04-05,4.8,0,2.7,10,-2.1,12.1,ninigret,13.2
2015-04-06,4.9,0,2.3,10.6,-1.6,12.2,ninigret,13.1
2015-04-07,5.5,2,3.2,11.1,3.3,7.8,ninigret,12.5
2015-04-08,4.6,1,5.1,8.9,1.7,7.2,ninigret,13.4
2015-04-09,3.4,0.3,4.8,6.7,1.7,5,ninigret,14.6
2015-04-10,5.8,2.8,2.6,9.4,3.3,6.1000000000000005,ninigret,12.2
2015-04-11,9.6,0,3.6,15,5,10,ninigret,8.4
2015-04-12,6.8,0,2.5,13.3,0,13.3,ninigret,11.2
2015-04-13,7.3,0,3,15,-0.5,15.5,ninigret,10.7
2015-04-14,11.2,0,2.6,20,9.4,10.6,ninigret,6.800000000000001
2015-04-15,12.1,0,2.9,21.7,3.3,18.4,ninigret,5.9
2015-04-16,7.8,0,2.5,12.2,-0.5,12.7,ninigret,10.2
2015-04-17,10,8.9,2.7,13.9,6.7,7.2,ninigret,8
2015-04-18,12.8,0,2.4,20.6,5.6,15.000000000000002,ninigret,5.199999999999999
2015-04-19,7.8,0,3,13.3,3.9,9.4,ninigret,10.2
2015-04-20,7.9,9.1,6.4,11.1,5.6,5.5,ninigret,10.1
2015-04-21,12.4,2,3.5,18.9,7.2,11.7,ninigret,5.6
2015-04-22,8.7,3.8,3.1,14.4,2.2,12.2,ninigret,9.3
2015-04-23,6.4,0,3.1,10.6,3.3,7.3,ninigret,11.6
2015-04-24,5.7,0,4.2,10,2.8,7.2,ninigret,12.3
2015-04-25,6.6,0,3.3,11.1,1.1,10,ninigret,11.4
2015-04-26,7.3,0,1.9,14.4,0,14.4,ninigret,10.7
2015-04-27,11.7,0,4.5,16.7,9.4,7.299999999999999,ninigret,6.300000000000001
2015-04-28,9.3,0.3,3.7,15,6.1,8.9,ninigret,8.7
2015-04-29,10.4,0,3.8,21.1,5.6,15.500000000000002,ninigret,7.6
2015-04-30,8.8,0,2.8,14.4,2.8,11.600000000000001,ninigret,9.2
2015-05-01,7.9,0,3.4,13.3,3.9,9.4,ninigret,10.1
2015-05-02,6.6,0,2.6,11.1,2.8,8.3,ninigret,11.4
2015-05-03,9.2,0,2.7,16.1,5,11.100000000000001,ninigret,8.8
2015-05-04,11.6,0,2.9,20.6,4.4,16.200000000000003,ninigret,6.4
2015-05-05,14.3,0,2.5,22.8,13.3,9.5,ninigret,3.6999999999999993
2015-05-06,13.8,0,2.4,21.1,6.1,15.000000000000002,ninigret,4.199999999999999
2015-05-07,13.4,0,1.9,23.9,3.9,20,ninigret,4.6
2015-05-08,11.4,0,3,19.4,8.9,10.499999999999998,ninigret,6.6
2015-05-09,13.2,0,2.1,17.8,10,7.800000000000001,ninigret,4.800000000000001
2015-05-10,15.7,0,2.8,22.8,12.8,10,ninigret,2.3000000000000007
2015-05-11,15.8,0,2.6,24.4,15.6,8.799999999999999,ninigret,2.1999999999999993
2015-05-12,16.9,0.3,3.7,24.4,15.6,8.799999999999999,ninigret,1.1000000000000014
2015-05-13,15.5,0,3.4,20.6,10,10.600000000000001,ninigret,2.5
2015-05-14,12.1,0,2.9,18.9,6.1,12.799999999999999,ninigret,5.9
2015-05-15,12.2,0,1.9,18.9,5,13.899999999999999,ninigret,5.800000000000001
2015-05-16,12.9,0.5,1.9,15.6,11.1,4.5,ninigret,5.1
2015-05-17,17.2,0,2.5,25.6,12.2,13.400000000000002,ninigret,0.8000000000000007
2015-05-18,13.6,0,4.2,19.4,10,9.399999999999999,ninigret,4.4
2015-05-19,12.8,12.7,1.5,16.7,10,6.699999999999999,ninigret,5.199999999999999
2015-05-20,13.6,0,3.4,17.8,8.3,9.5,ninigret,4.4
2015-05-21,11.3,1.5,2.6,16.7,6.7,10,ninigret,6.699999999999999
2015-05-22,15.6,1.5,3.1,21.7,9.4,12.299999999999999,ninigret,2.4000000000000004
2015-05-23,11.7,0,3.9,15.6,8.3,7.299999999999999,ninigret,6.300000000000001
2015-05-24,13.7,0,3.5,21.1,10,11.100000000000001,ninigret,4.300000000000001
2015-05-25,14.5,0,3,21.7,10,11.7,ninigret,3.5
2015-05-26,15.8,0,4,21.7,13.3,8.399999999999999,ninigret,2.1999999999999993
2015-05-27,15.7,0,4.7,19.4,15,4.399999999999999,ninigret,2.3000000000000007
2015-05-28,15.3,0,3,20.6,14.4,6.200000000000001,ninigret,2.6999999999999993
2015-05-29,17.6,0,2.1,23.9,12.2,11.7,ninigret,0.3999999999999986
2015-05-30,16.8,0,3.6,23.3,13.3,10,ninigret,1.1999999999999993
2015-05-31,16.2,8.6,4.5,23.3,10,13.3,ninigret,1.8000000000000007
2015-06-01,10.7,23.6,4.3,12.8,8.9,3.9000000000000004,ninigret,7.300000000000001
2015-06-02,9.7,9.1,3,11.1,8.9,2.1999999999999993,ninigret,8.3
2015-06-03,12,0,2.8,15,7.8,7.2,ninigret,6
2015-06-04,12.4,0,3.2,16.1,7.2,8.900000000000002,ninigret,5.6
2015-06-05,13.6,0,2.6,17.2,9.4,7.799999999999999,ninigret,4.4
2015-06-06,16.2,0,2.1,23.3,10.6,12.700000000000001,ninigret,1.8000000000000007
2015-06-07,15.1,0,3,19.4,7.8,11.599999999999998,ninigret,2.9000000000000004
2015-06-08,16.2,0,3.9,18.9,10,8.899999999999999,ninigret,1.8000000000000007
2015-06-09,16.5,0,4.1,20.6,15,5.600000000000001,ninigret,1.5
2015-06-10,18.1,0,3.1,24.4,13.3,11.099999999999998,ninigret,0
2015-06-11,19.4,0,2.9,26.1,16.1,10,ninigret,0
2015-06-12,20.8,0,2.3,26.7,17.8,8.899999999999999,ninigret,0
2015-06-13,20.9,0,2.6,28.3,17.8,10.5,ninigret,0
2015-06-14,19.4,0,2.5,27.8,16.1,11.7,ninigret,0
2015-06-15,16,23.9,4.2,17.2,16.1,1.0999999999999979,ninigret,2
2015-06-16,17.8,0,1.9,21.1,15.6,5.500000000000002,ninigret,0.1999999999999993
2015-06-17,19,0,3.2,24.4,13.9,10.499999999999998,ninigret,0
2015-06-18,16.3,0,2.6,20,10,10,ninigret,1.6999999999999993
2015-06-19,21.3,0,2.6,27.8,17.2,10.600000000000001,ninigret,0
2015-06-20,17.9,3,3.6,21.1,16.1,5,ninigret,0.10000000000000142
2015-06-21,21.5,11.9,3.6,28.3,18.9,9.400000000000002,ninigret,0
2015-06-22,23.6,0,2.3,30,18.3,11.7,ninigret,0
2015-06-23,20.6,4.8,3.9,25.6,17.2,8.400000000000002,ninigret,0
2015-06-24,22.3,0,2.9,27.8,17.2,10.600000000000001,ninigret,0
2015-06-25,20.4,0,2.6,25.6,13.9,11.700000000000001,ninigret,0
2015-06-26,19,0,2.1,25.6,13.9,11.700000000000001,ninigret,0
2015-06-27,16.5,6.1,3.1,20.6,11.1,9.500000000000002,ninigret,1.5
2015-06-28,17.4,21.8,4.3,21.1,13.9,7.200000000000001,ninigret,0.6000000000000014
2015-06-29,18.8,0,3.1,23.3,13.3,10,ninigret,0
2015-06-30,19.8,0,2.7,25.6,14.4,11.200000000000001,ninigret,0
2015-07-01,20.9,30.5,3.9,26.1,18.9,7.200000000000003,ninigret,0
2015-07-02,20.3,0,1.5,25.6,15.6,10.000000000000002,ninigret,0
2015-07-03,20,0,2.4,25,16.1,8.899999999999999,ninigret,0
2015-07-04,18.6,0,1.4,23.9,14.4,9.499999999999998,ninigret,0
2015-07-05,20.1,0,2.2,25.6,13.3,12.3,ninigret,0
2015-07-06,20,0,1.9,27.2,15,12.2,ninigret,0
2015-07-07,22.2,0.3,3.1,24.4,18.9,5.5,ninigret,0
2015-07-08,23.8,0,2.7,28.9,21.1,7.799999999999997,ninigret,0
2015-07-09,21.2,0.5,2.6,23.3,18.9,4.400000000000002,ninigret,0
2015-07-10,21.1,0.8,2.7,27.8,18.3,9.5,ninigret,0
2015-07-11,22.3,0,2.2,30.6,15.6,15.000000000000002,ninigret,0
2015-07-12,22.6,0,2.3,28.9,17.2,11.7,ninigret,0
2015-07-13,21.7,0,2.2,27.2,18.3,8.899999999999999,ninigret,0
2015-07-14,22.8,11.2,3.2,26.7,18.9,7.800000000000001,ninigret,0
2015-07-15,23.3,8.4,2.1,27.8,20,7.800000000000001,ninigret,0
2015-07-16,18.7,0,2.6,24.4,13.9,10.499999999999998,ninigret,0
2015-07-17,19.7,0,2.6,24.4,11.7,12.7,ninigret,0
2015-07-18,21.9,0,4.4,25.6,20.6,5,ninigret,0
2015-07-19,23.2,0,2.2,30,22.2,7.800000000000001,ninigret,0
2015-07-20,25.6,0,1.9,32.2,23.3,8.900000000000002,ninigret,0
2015-07-21,24.3,0,1.7,29.4,21.7,7.699999999999999,ninigret,0
2015-07-22,22.7,0,3,28.9,17.8,11.099999999999998,ninigret,0
2015-07-23,20.9,0,2.2,27.2,13.9,13.299999999999999,ninigret,0
2015-07-24,19.8,5.6,1.6,27.8,13.9,13.9,ninigret,0
2015-07-25,20.5,0,2.3,25.6,14.4,11.200000000000001,ninigret,0
2015-07-26,21.9,0.8,3.9,25,19.4,5.600000000000001,ninigret,0
2015-07-27,22.3,18.3,2.2,25.6,21.7,3.900000000000002,ninigret,0
2015-07-28,23.3,0.3,2,29.4,20.6,8.799999999999997,ninigret,0
2015-07-29,24.8,0,1.6,31.7,18.9,12.8,ninigret,0
2015-07-30,23.8,9.9,3.4,28.9,22.8,6.099999999999998,ninigret,0
2015-07-31,23.6,0,2.2,29.4,18.9,10.5,ninigret,0
2015-08-01,22.1,0,1.9,29.4,16.7,12.7,ninigret,0
2015-08-02,22.5,0,2,28.9,16.1,12.799999999999997,ninigret,0
2015-08-03,23.2,0,3.8,28.9,17.8,11.099999999999998,ninigret,0
2015-08-04,23.4,7.9,3.4,28.9,20,8.899999999999999,ninigret,0
2015-08-05,21.9,0,2.2,28.9,16.7,12.2,ninigret,0
2015-08-06,20,0,2.2,25.6,15,10.600000000000001,ninigret,0
2015-08-07,20.8,0,2.9,26.7,15,11.7,ninigret,0
2015-08-08,20.6,0,2.2,27.2,15,12.2,ninigret,0
2015-08-09,19.2,0,2.8,25.6,15,10.600000000000001,ninigret,0
